Point ID,p,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude
6905,0.000327891,-0.00380423,-0.00123607,0,0.004,0,0,0,0
6906,-0.000759117,-0.00194164,-0.00141068,0,0.0024,0,0,0,0
6907,-0.00031475,-0.00226525,-0.0016458,0,0.0028,0,0,0,0
6908,-2.20863e-05,-0.00258885,-0.00188091,0,0.0032,0,0,0,0
6909,0.000185148,-0.00291246,-0.00211603,0,0.0036,0,0,0,0
6910,0.000330026,-0.00323607,-0.00235114,0,0.004,0,0,0,0
6911,-0.000757691,-0.00141068,-0.00194164,0,0.0024,0,0,0,0
6912,-0.000313509,-0.0016458,-0.00226525,0,0.0028,0,0,0,0
6913,-2.08386e-05,-0.00188091,-0.00258885,0,0.0032,0,0,0,0
6914,0.000186345,-0.00211603,-0.00291246,0,0.0036,0,0,0,0
6915,0.00033117,-0.00235114,-0.00323607,0,0.004,0,0,0,0
6916,-0.000759925,-0.000741641,-0.00228254,0,0.0024,0,0,0,0
6917,-0.00031489,-0.000865248,-0.00266296,0,0.0028,0,0,0,0
6918,-2.12841e-05,-0.000988854,-0.00304338,0,0.0032,0,0,0,0
6919,0.000186422,-0.00111246,-0.0034238,0,0.0036,0,0,0,0
6920,0.00033153,-0.00123607,-0.00380423,0,0.004,0,0,0,0
6921,-0.000767543,0,-0.0024,0,0.0024,0,0,0,0
6922,-0.000317893,0,-0.0028,0,0.0028,0,0,0,0
6923,-2.26906e-05,0,-0.0032,0,0.0032,0,0,0,0
6924,0.000185883,0,-0.0036,0,0.0036,0,0,0,0
6925,0.000331535,0,-0.004,0,0.004,0,0,0,0
6926,-0.000174396,-0.00228254,-0.000741641,0.001,0.0026,0.00204204,0.000732361,0.0157341,0.015883
6927,4.32534e-05,-0.00266296,-0.000865248,0.001,0.00297321,0.00437851,0.00148891,0.00394886,0.00608126
6928,0.00021249,-0.00304338,-0.000988854,0.001,0.00335261,0.00445846,0.00150459,-0.000187084,0.00470921
6929,0.000348818,-0.0034238,-0.00111246,0.001,0.00373631,0.00385888,0.0013008,-0.00165192,0.00439452
6930,0.000447795,-0.00380423,-0.00123607,0.001,0.00412311,0.00304825,0.00103002,-0.00217162,0.00388184
6931,-0.000169483,-0.00194164,-0.00141068,0.001,0.0026,0.00169241,0.00128884,0.0157428,0.0158859
6932,4.70592e-05,-0.00226525,-0.0016458,0.001,0.00297321,0.00368804,0.00273909,0.00395745,0.00606347
6933,0.000215427,-0.00258885,-0.00188091,0.001,0.00335261,0.00376461,0.00278605,-0.000180652,0.0046869
6934,0.000351172,-0.00291246,-0.00211603,0.001,0.00373631,0.00326091,0.00241281,-0.00164608,0.00437776
6935,0.000449785,-0.00323607,-0.00235114,0.001,0.00412311,0.00257648,0.00190926,-0.002166,0.00386976
6936,-0.00016835,-0.00141068,-0.00194164,0.001,0.0026,0.00124977,0.00173346,0.0157366,0.0158811
6937,4.81441e-05,-0.0016458,-0.00226525,0.001,0.00297321,0.00269091,0.00372878,0.00395352,0.00606425
6938,0.000216532,-0.00188091,-0.00258885,0.001,0.00335261,0.002739,0.00380143,-0.000182157,0.00468894
6939,0.000352242,-0.00211603,-0.00291246,0.001,0.00373631,0.00236949,0.0032934,-0.00164632,0.00437851
6940,0.000450817,-0.00235114,-0.00323607,0.001,0.00412311,0.00187062,0.00260475,-0.00216561,0.0038696
6941,-0.000170343,-0.000741641,-0.00228254,0.001,0.0026,0.000700062,0.00207853,0.0157068,0.0158592
6942,4.69348e-05,-0.000865248,-0.00266296,0.001,0.00297321,0.00143796,0.00440548,0.00393313,0.00607828
6943,0.000216084,-0.000988854,-0.00304338,0.001,0.00335261,0.00145093,0.00447961,-0.000192904,0.00471268
6944,0.000352271,-0.00111246,-0.0034238,0.001,0.00373631,0.00124963,0.00387613,-0.0016528,0.00439519
6945,0.00045111,-0.00123607,-0.00380423,0.001,0.00412311,0.000983453,0.0030626,-0.00217014,0.00388023
6946,-0.000175139,0,-0.0024,0.001,0.0026,7.0806e-05,0.00224341,0.0156583,0.0158183
6947,4.48541e-05,0,-0.0028,0.001,0.00297321,1.91269e-05,0.00466928,0.00390468,0.00608679
6948,0.000215111,0,-0.0032,0.001,0.00335261,-3.41488e-06,0.00472828,-0.000205346,0.00473274
6949,0.000351977,0,-0.0036,0.001,0.00373631,-1.23635e-05,0.00408449,-0.00165877,0.00440849
6950,0.000451239,0,-0.004,0.001,0.00412311,-1.56865e-05,0.00322382,-0.00217356,0.00388814
6951,0.000554502,-0.00228254,-0.000741641,0.002,0.0031241,-0.00146777,-0.000385143,0.0227154,0.022766
6952,0.000541182,-0.00266296,-0.000865248,0.002,0.00344093,0.000821248,0.000347585,0.00844382,0.00849078
6953,0.000573327,-0.00304338,-0.000988854,0.002,0.00377359,0.00180743,0.000652376,0.00154099,0.00246314
6954,0.00062235,-0.0034238,-0.00111246,0.002,0.00411825,0.00197442,0.000694293,-0.00157421,0.00261888
6955,0.000663646,-0.00380423,-0.00123607,0.002,0.00447214,0.00177752,0.000621928,-0.00291998,0.00347457
6956,0.000557702,-0.00194164,-0.00141068,0.002,0.0031241,-0.00126952,-0.000847388,0.0227018,0.022753
6957,0.000543835,-0.00226525,-0.0016458,0.002,0.00344093,0.00067793,0.00056168,0.00844034,0.00848613
6958,0.000575523,-0.00258885,-0.00188091,0.002,0.00377359,0.00151919,0.00116221,0.00154187,0.00245684
6959,0.000624202,-0.00291246,-0.00211603,0.002,0.00411825,0.00166375,0.00125803,-0.00157067,0.00261108
6960,0.000665265,-0.00323607,-0.00235114,0.002,0.00447214,0.00149867,0.00113135,-0.00291486,0.00346733
6961,0.000558446,-0.00141068,-0.00194164,0.002,0.0031241,-0.000893918,-0.00121342,0.0226719,0.0227219
6962,0.000544654,-0.0016458,-0.00226525,0.002,0.00344093,0.000506833,0.000731289,0.00842251,0.00846938
6963,0.00057639,-0.00188091,-0.00258885,0.002,0.00377359,0.00110839,0.00156576,0.00153334,0.00245587
6964,0.000625069,-0.00211603,-0.00291246,0.002,0.00411825,0.00120852,0.00170395,-0.001574,0.00261561
6965,0.000666127,-0.00235114,-0.00323607,0.002,0.00447214,0.00108647,0.00153386,-0.00291587,0.00346921
6966,0.000557162,-0.000741641,-0.00228254,0.002,0.0031241,-0.000411314,-0.00140592,0.0226093,0.0226567
6967,0.000543942,-0.000865248,-0.00266296,0.002,0.00344093,0.000296594,0.000868873,0.00838462,0.00843474
6968,0.00057617,-0.000988854,-0.00304338,0.002,0.00377359,0.000594517,0.00184268,0.00151401,0.00245787
6969,0.000625183,-0.00111246,-0.0034238,0.002,0.00411825,0.000637613,0.00200171,-0.00158392,0.00263101
6970,0.000666441,-0.00123607,-0.00380423,0.002,0.00447214,0.000568873,0.00179994,-0.00292211,0.00347881
6971,0.000555832,0,-0.0024,0.002,0.0031241,0.000103096,-0.00143359,0.0225312,0.022577
6972,0.000543259,0,-0.0028,0.002,0.00344093,3.79582e-05,0.000937359,0.00834458,0.00839715
6973,0.000576,0,-0.0032,0.002,0.00377359,4.29721e-06,0.00194755,0.00149675,0.00245626
6974,0.000625377,0,-0.0036,0.002,0.00411825,-1.09412e-05,0.00210796,-0.00159085,0.00264091
6975,0.000666866,0,-0.004,0.002,0.00447214,-1.72872e-05,0.00189235,-0.00292521,0.00348398
6976,0.000856584,-0.00228254,-0.000741641,0.003,0.00384187,-0.00322268,-0.000950272,0.0286699,0.0288661
6977,0.000836289,-0.00266296,-0.000865248,0.003,0.00410366,-0.00127844,-0.000333087,0.0129315,0.0129988
6978,0.00084512,-0.00304338,-0.000988854,0.003,0.00438634,-0.000102272,3.13266e-05,0.00389249,0.00389396
6979,0.000867438,-0.0034238,-0.00111246,0.003,0.00468615,0.000408798,0.000182219,-0.000753077,0.000876039
6980,0.000888934,-0.00380423,-0.00123607,0.003,0.005,0.000533143,0.000212187,-0.00284172,0.00289907
6981,0.000858335,-0.00194164,-0.00141068,0.003,0.00384187,-0.00274018,-0.00191743,0.0286105,0.0288053
6982,0.000837855,-0.00226525,-0.0016458,0.003,0.00410366,-0.00109292,-0.000726733,0.0129009,0.0129675
6983,0.000846499,-0.00258885,-0.00188091,0.003,0.00438634,-9.51866e-05,-1.2622e-05,0.00387903,0.00388022
6984,0.00086868,-0.00291246,-0.00211603,0.003,0.00468615,0.000339023,0.000292301,-0.000756831,0.000879301
6985,0.000890062,-0.00323607,-0.00235114,0.003,0.005,0.000445237,0.000361564,-0.00284046,0.00289779
6986,0.000858828,-0.00141068,-0.00194164,0.003,0.00384187,-0.00195588,-0.00268303,0.0285475,0.0287399
6987,0.000838426,-0.0016458,-0.00226525,0.003,0.00410366,-0.000775654,-0.00103836,0.0128628,0.012928
6988,0.00084714,-0.00188091,-0.00258885,0.003,0.00438634,-6.23e-05,-4.77976e-05,0.00385913,0.00385993
6989,0.000869366,-0.00211603,-0.00291246,0.003,0.00468615,0.000246499,0.000378685,-0.000765605,0.000888997
6990,0.00089077,-0.00235114,-0.00323607,0.003,0.005,0.000320514,0.000478815,-0.00284364,0.00290143
6991,0.000858292,-0.000741641,-0.00228254,0.003,0.00384187,-0.000967579,-0.00314934,0.0284723,0.0286622
6992,0.000838227,-0.000865248,-0.00266296,0.003,0.00410366,-0.000377342,-0.00122063,0.012816,0.0128795
6993,0.000847261,-0.000988854,-0.00304338,0.003,0.00438634,-2.21037e-05,-5.95629e-05,0.00383377,0.00383429
6994,0.000869712,-0.00111246,-0.0034238,0.003,0.00468615,0.00012929,0.000440027,-0.000777812,0.000902957
6995,0.000891262,-0.00123607,-0.00380423,0.003,0.005,0.000163115,0.000557162,-0.00284962,0.00290816
6996,0.000858026,0,-0.0024,0.003,0.00384187,0.000102741,-0.00329069,0.0284158,0.0286059
6997,0.000838328,0,-0.0028,0.003,0.00410366,4.03542e-05,-0.00127402,0.0127862,0.0128496
6998,0.000847685,0,-0.0032,0.003,0.00438634,4.72488e-06,-6.11146e-05,0.00382091,0.0038214
6999,0.000870348,0,-0.0036,0.003,0.00468615,-1.26117e-05,0.000459865,-0.00078175,0.000907066
7000,0.000892034,0,-0.004,0.003,0.005,-1.9556e-05,0.000581206,-0.00284994,0.00290866
7001,0.00116923,-0.00228254,-0.000741641,0.004,0.00466476,-0.00433498,-0.00132462,0.0317041,0.0320265
7002,0.00114097,-0.00266296,-0.000865248,0.004,0.00488262,-0.00273105,-0.00081625,0.015937,0.0161899
7003,0.00113282,-0.00304338,-0.000988854,0.004,0.0051225,-0.00152412,-0.000439499,0.0059826,0.00618931
7004,0.00113662,-0.0034238,-0.00111246,0.004,0.00538145,-0.000772903,-0.000209137,0.000334465,0.000867746
7005,0.00114269,-0.00380423,-0.00123607,0.004,0.00565685,-0.000378589,-9.10654e-05,-0.00243727,0.00246818
7006,0.00116996,-0.00194164,-0.00141068,0.004,0.00466476,-0.00367136,-0.00261034,0.0316009,0.0319203
7007,0.00114172,-0.00226525,-0.0016458,0.004,0.00488262,-0.00231659,-0.00162841,0.0158754,0.016126
7008,0.00113354,-0.00258885,-0.00188091,0.004,0.0051225,-0.001296,-0.000894254,0.00594991,0.00615473
7009,0.00113731,-0.00291246,-0.00211603,0.004,0.00538145,-0.000660254,-0.000440702,0.000320051,0.000855912
7010,0.00114332,-0.00323607,-0.00235114,0.004,0.00565685,-0.000326236,-0.000205057,-0.00244138,0.0024716
7011,0.00117015,-0.00141068,-0.00194164,0.004,0.00466476,-0.00263139,-0.00362651,0.0315131,0.03183
7012,0.00114203,-0.0016458,-0.00226525,0.004,0.00488262,-0.00166365,-0.00227007,0.0158203,0.0160686
7013,0.00113395,-0.00188091,-0.00258885,0.004,0.0051225,-0.000933884,-0.00125359,0.00591884,0.00612179
7014,0.00113779,-0.00211603,-0.00291246,0.004,0.00538145,-0.000479196,-0.000624034,0.000304802,0.000843772
7015,0.00114386,-0.00235114,-0.00323607,0.004,0.00565685,-0.000240222,-0.000295883,-0.00244758,0.00247708
7016,0.00117007,-0.000741641,-0.00228254,0.004,0.00466476,-0.0013316,-0.00426703,0.0314457,0.0317618
7017,0.00114216,-0.000865248,-0.00266296,0.004,0.00488262,-0.000850188,-0.00267353,0.0157776,0.0160251
7018,0.00113428,-0.000988854,-0.00304338,0.004,0.0051225,-0.000484556,-0.00147933,0.00589477,0.00609685
7019,0.00113831,-0.00111246,-0.0034238,0.004,0.00538145,-0.000255686,-0.00073963,0.000292721,0.000835532
7020,0.00114451,-0.00123607,-0.00380423,0.004,0.00565685,-0.000134748,-0.000353934,-0.00245307,0.00248213
7021,0.00117052,0,-0.0024,0.004,0.00466476,8.70526e-05,-0.00448668,0.0314321,0.0317508
7022,0.00114281,0,-0.0028,0.004,0.00488262,3.2513e-05,-0.00281534,0.0157742,0.0160235
7023,0.00113512,0,-0.0032,0.004,0.0051225,-4.19836e-07,-0.00156234,0.00589672,0.00610019
7024,0.0011393,0,-0.0036,0.004,0.00538145,-1.70965e-05,-0.000785681,0.000296477,0.000839932
7025,0.00114561,0,-0.004,0.004,0.00565685,-2.35889e-05,-0.000380211,-0.00244931,0.00247876
7026,0.00145516,-0.00228254,-0.000741641,0.005,0.00554617,-0.00520593,-0.00163216,0.0333882,0.033831
7027,0.0014213,-0.00266296,-0.000865248,0.005,0.00573062,-0.00381915,-0.00119009,0.0182305,0.0186643
7028,0.00140336,-0.00304338,-0.000988854,0.005,0.00593633,-0.00260837,-0.00080754,0.00800876,0.00846144
7029,0.00139505,-0.0034238,-0.00111246,0.005,0.00616117,-0.00169568,-0.000520861,0.00176559,0.00250279
7030,0.00138955,-0.00380423,-0.00123607,0.005,0.00640312,-0.00107734,-0.000327394,-0.00158292,0.00194255
7031,0.00145517,-0.00194164,-0.00141068,0.005,0.00554617,-0.00440482,-0.00316731,0.0332578,0.0336974
7032,0.00142143,-0.00226525,-0.0016458,0.005,0.00573062,-0.00323483,-0.00231457,0.0181461,0.018577
7033,0.00140356,-0.00258885,-0.00188091,0.005,0.00593633,-0.00221209,-0.001574,0.0079592,0.0084095
7034,0.00139528,-0.00291246,-0.00211603,0.005,0.00616117,-0.00144048,-0.00101783,0.00173994,0.00247757
7035,0.00138979,-0.00323607,-0.00235114,0.005,0.00640312,-0.000917279,-0.000642184,-0.00159384,0.00194785
7036,0.00145514,-0.00141068,-0.00194164,0.005,0.00554617,-0.00316898,-0.00437986,0.0331611,0.0335989
7037,0.00142154,-0.0016458,-0.00226525,0.005,0.00573062,-0.00233353,-0.00320237,0.0180824,0.0185115
7038,0.00140378,-0.00188091,-0.00258885,0.005,0.00593633,-0.00160103,-0.00217909,0.00792117,0.00836998
7039,0.00139559,-0.00211603,-0.00291246,0.005,0.00616117,-0.00104704,-0.0014104,0.00171963,0.00245818
7040,0.00139017,-0.00235114,-0.00323607,0.005,0.00640312,-0.000670408,-0.000891296,-0.00160329,0.00195304
7041,0.00145535,-0.000741641,-0.00228254,0.005,0.00554617,-0.00162887,-0.00515565,0.0331132,0.0335517
7042,0.0014219,-0.000865248,-0.00266296,0.005,0.00573062,-0.00121249,-0.00377104,0.0180521,0.0184816
7043,0.00140429,-0.000988854,-0.00304338,0.005,0.00593633,-0.000842366,-0.00256771,0.007904,0.0083532
7044,0.00139623,-0.00111246,-0.0034238,0.005,0.00616117,-0.000559348,-0.00166371,0.00171104,0.00245121
7045,0.00139092,-0.00123607,-0.00380423,0.005,0.00640312,-0.000364787,-0.00105317,-0.00160706,0.00195573
7046,0.00145631,0,-0.0024,0.005,0.00554617,6.24131e-05,-0.00543455,0.033143,0.0335857
7047,0.00142297,0,-0.0028,0.005,0.00573062,1.71355e-05,-0.00397959,0.0180782,0.0185111
7048,0.00140545,0,-0.0032,0.005,0.00593633,-1.08181e-05,-0.00271403,0.00792459,0.00837647
7049,0.00139747,0,-0.0036,0.005,0.00616117,-2.49024e-05,-0.00176228,0.00172583,0.00246673
7050,0.00139224,0,-0.004,0.005,0.00640312,-2.97667e-05,-0.00111869,-0.00159719,0.00195022
7051,0.0017179,-0.00228254,-0.000741641,0.006,0.0064622,-0.00586192,-0.00187482,0.0340824,0.0346336
7052,0.00168058,-0.00266296,-0.000865248,0.006,0.00662118,-0.00463408,-0.00147991,0.0199162,0.0205017
7053,0.00165645,-0.00304338,-0.000988854,0.006,0.0068,-0.00343579,-0.00109656,0.00987363,0.0105117
7054,0.00164073,-0.0034238,-0.00111246,0.006,0.00699714,-0.00241782,-0.000771344,0.00337661,0.00422402
7055,0.00162833,-0.00380423,-0.00123607,0.006,0.0072111,-0.001631,-0.000519813,-0.000371901,0.00175177
7056,0.00171746,-0.00194164,-0.00141068,0.006,0.0064622,-0.00496176,-0.00359682,0.0339438,0.0344926
7057,0.00168028,-0.00226525,-0.0016458,0.006,0.00662118,-0.00392535,-0.00283703,0.0198206,0.0204038
7058,0.00165626,-0.00258885,-0.00188091,0.006,0.0068,-0.00291276,-0.00209949,0.00981344,0.0104497
7059,0.00164061,-0.00291246,-0.00211603,0.006,0.00699714,-0.00205185,-0.00147466,0.00334226,0.00418992
7060,0.00162826,-0.00323607,-0.00235114,0.006,0.0072111,-0.00138594,-0.000992524,-0.00038923,0.00174855
7061,0.00171732,-0.00141068,-0.00194164,0.006,0.0064622,-0.00358243,-0.00495757,0.0338528,0.0344009
7062,0.00168027,-0.0016458,-0.00226525,0.006,0.00662118,-0.0028411,-0.00390911,0.019758,0.0203404
7063,0.00165637,-0.00188091,-0.00258885,0.006,0.0068,-0.00211391,-0.00289176,0.00977416,0.0104099
7064,0.00164081,-0.00211603,-0.00291246,0.006,0.00699714,-0.00149374,-0.00203047,0.00331988,0.00416841
7065,0.00162852,-0.00235114,-0.00323607,0.006,0.0072111,-0.00101263,-0.00136644,-0.000400668,0.00174732
7066,0.00171775,-0.000741641,-0.00228254,0.006,0.0064622,-0.00186324,-0.00583473,0.0338283,0.0343784
7067,0.00168081,-0.000865248,-0.00266296,0.006,0.00662118,-0.00149144,-0.00460152,0.0197436,0.0203275
7068,0.001657,-0.000988854,-0.00304338,0.006,0.0068,-0.00112061,-0.00340486,0.009767,0.010404
7069,0.00164153,-0.00111246,-0.0034238,0.006,0.00699714,-0.000800374,-0.00239172,0.00331719,0.0041671
7070,0.00162932,-0.00123607,-0.00380423,0.006,0.0072111,-0.000549169,-0.00161059,-0.000401101,0.00174828
7071,0.00171905,0,-0.0024,0.006,0.0064622,3.35411e-05,-0.00615614,0.033892,0.0344466
7072,0.00168215,0,-0.0028,0.006,0.00662118,-2.21875e-06,-0.00485938,0.0197948,0.0203826
7073,0.00165838,0,-0.0032,0.006,0.0068,-2.41168e-05,-0.00359954,0.0098051,0.010445
7074,0.00164294,0,-0.0036,0.006,0.00699714,-3.44355e-05,-0.00253169,0.00334357,0.00419406
7075,0.00163077,0,-0.004,0.006,0.0072111,-3.67144e-05,-0.00170742,-0.000383935,0.00175044
7076,0.0019544,-0.00228254,-0.000741641,0.007,0.0074,-0.00632301,-0.00205389,0.034029,0.0346723
7077,0.00191413,-0.00266296,-0.000865248,0.007,0.00753923,-0.00521945,-0.00169544,0.0211384,0.0218391
7078,0.00188556,-0.00304338,-0.000988854,0.007,0.00769675,-0.00403732,-0.00131285,0.0116076,0.0123596
7079,0.00186534,-0.0034238,-0.00111246,0.007,0.00787147,-0.00294498,-0.000959269,0.00512353,0.00598696
7080,0.00184975,-0.00380423,-0.00123607,0.007,0.00806226,-0.00203124,-0.000662965,0.00112649,0.00241545
7081,0.00195371,-0.00194164,-0.00141068,0.007,0.0074,-0.00535718,-0.00390506,0.0338974,0.0345396
7082,0.00191358,-0.00226525,-0.0016458,0.007,0.00753923,-0.00442424,-0.00321803,0.0210428,0.0217424
7083,0.00188513,-0.00258885,-0.00188091,0.007,0.00769675,-0.00342408,-0.00248637,0.0115437,0.0122949
7084,0.00186499,-0.00291246,-0.00211603,0.007,0.00787147,-0.00249936,-0.00181211,0.00508426,0.00594813
7085,0.00184946,-0.00323607,-0.00235114,0.007,0.00806226,-0.0017254,-0.0012489,0.00110444,0.00239928
7086,0.00195355,-0.00141068,-0.00194164,0.007,0.0074,-0.00388034,-0.00536946,0.0338214,0.0344642
7087,0.00191353,-0.0016458,-0.00226525,0.007,0.00753923,-0.00321105,-0.00442229,0.0209884,0.0216883
7088,0.00188517,-0.00188091,-0.00258885,0.007,0.00769675,-0.0024905,-0.00341458,0.0115081,0.0122596
7089,0.00186512,-0.00211603,-0.00291246,0.007,0.00787147,-0.00182228,-0.00248689,0.00506281,0.00592768
7090,0.00184966,-0.00235114,-0.00323607,0.007,0.00806226,-0.00126152,-0.00171278,0.00109266,0.00239144
7091,0.00195414,-0.000741641,-0.00228254,0.007,0.0074,-0.00203679,-0.00631724,0.033819,0.0344642
7092,0.00191419,-0.000865248,-0.00266296,0.007,0.00753923,-0.00169812,-0.00520338,0.0209898,0.0216917
7093,0.00188589,-0.000988854,-0.00304338,0.007,0.00769675,-0.00132723,-0.0040182,0.0115115,0.0122647
7094,0.00186589,-0.00111246,-0.0034238,0.007,0.00787147,-0.000979181,-0.00292702,0.00506693,0.00593296
7095,0.00185048,-0.00123607,-0.00380423,0.007,0.00806226,-0.000684205,-0.00201643,0.00109643,0.00239505
7096,0.00195562,0,-0.0024,0.007,0.0074,4.05101e-06,-0.00666677,0.033904,0.0345532
7097,0.00191569,0,-0.0028,0.007,0.00753923,-2.24659e-05,-0.00549559,0.0210584,0.0217637
7098,0.00188739,0,-0.0032,0.007,0.00769675,-3.79519e-05,-0.00424745,0.0115631,0.0123186
7099,0.00186739,0,-0.0036,0.007,0.00787147,-4.3973e-05,-0.00309689,0.00510332,0.00596963
7100,0.001852,0,-0.004,0.007,0.00806226,-4.31985e-05,-0.00213566,0.00112063,0.0024122
7101,0.00215573,-0.00228254,-0.000741641,0.008,0.00835225,-0.00656505,-0.00215761,0.0334308,0.0341375
7102,0.00211357,-0.00266296,-0.000865248,0.008,0.00847585,-0.00556859,-0.00183085,0.0220168,0.0227838
7103,0.0020821,-0.00304338,-0.000988854,0.008,0.00861626,-0.00441389,-0.00145343,0.0132447,0.0140363
7104,0.00205935,-0.0034238,-0.00111246,0.008,0.00877269,-0.00327731,-0.00108181,0.00698256,0.00778891
7105,0.00204297,-0.00380423,-0.00123607,0.008,0.00894427,-0.00227328,-0.000752921,0.00286089,0.00373087
7106,0.00215494,-0.00194164,-0.00141068,0.008,0.00835225,-0.00556837,-0.00407318,0.0333156,0.0340224
7107,0.00211291,-0.00226525,-0.0016458,0.008,0.00847585,-0.00472437,-0.00344993,0.0219292,0.022696
7108,0.00208155,-0.00258885,-0.00188091,0.008,0.00861626,-0.00374596,-0.00273224,0.0131829,0.0139745
7109,0.00205888,-0.00291246,-0.00211603,0.008,0.00877269,-0.00278261,-0.00202782,0.00694189,0.00774886
7110,0.00204256,-0.00323607,-0.00235114,0.008,0.00894427,-0.00193134,-0.00140645,0.00283599,0.00370823
7111,0.00215481,-0.00141068,-0.00194164,0.008,0.00835225,-0.0040442,-0.00559045,0.0332581,0.0339663
7112,0.00211286,-0.0016458,-0.00226525,0.008,0.00847585,-0.00343658,-0.00473231,0.0218865,0.0226545
7113,0.00208158,-0.00188091,-0.00258885,0.008,0.00861626,-0.0027295,-0.00374524,0.0131538,0.0139463
7114,0.00205899,-0.00211603,-0.00291246,0.008,0.00877269,-0.00203147,-0.00277741,0.00692351,0.00773149
7115,0.00204272,-0.00235114,-0.00323607,0.008,0.00894427,-0.00141328,-0.00192452,0.00282527,0.00369909
7116,0.00215549,-0.000741641,-0.00228254,0.008,0.00835225,-0.00213797,-0.00657454,0.0332728,0.0339834
7117,0.00211358,-0.000865248,-0.00266296,0.008,0.00847585,-0.00182737,-0.00556594,0.0219008,0.0226708
7118,0.00208234,-0.000988854,-0.00304338,0.008,0.00861626,-0.00146022,-0.00440542,0.0131666,0.0139606
7119,0.00205977,-0.00111246,-0.0034238,0.008,0.00877269,-0.00109408,-0.00326728,0.00693421,0.00774308
7120,0.00204354,-0.00123607,-0.00380423,0.008,0.00894427,-0.000767099,-0.00226414,0.00283354,0.00370725
7121,0.00215703,0,-0.0024,0.008,0.00835225,-2.30252e-05,-0.00693775,0.0333671,0.0340807
7122,0.00211511,0,-0.0028,0.008,0.00847585,-4.08496e-05,-0.00587768,0.0219786,0.022751
7123,0.00208385,0,-0.0032,0.008,0.00861626,-5.00496e-05,-0.00465564,0.0132267,0.0140223
7124,0.00206126,0,-0.0036,0.008,0.00877269,-5.17431e-05,-0.00345557,0.00697814,0.00778704
7125,0.00204502,0,-0.004,0.008,0.00894427,-4.79038e-05,-0.00239664,0.00286395,0.00373475
7126,0.00231253,-0.00228254,-0.000741641,0.009,0.0093145,-0.00656221,-0.00217525,0.0324523,0.0331805
7127,0.00226996,-0.00266296,-0.000865248,0.009,0.0094255,-0.00567621,-0.0018821,0.0226299,0.0234067
7128,0.00223714,-0.00304338,-0.000988854,0.009,0.00955196,-0.00457914,-0.0015206,0.0147875,0.0155547
7129,0.0022132,-0.0034238,-0.00111246,0.009,0.0096933,-0.00344376,-0.00114658,0.00891043,0.00962133
7130,0.00219697,-0.00380423,-0.00123607,0.009,0.00984886,-0.00239597,-0.000800892,0.00477531,0.00540238
7131,0.00231177,-0.00194164,-0.00141068,0.009,0.0093145,-0.00557172,-0.00408368,0.0323572,0.0330864
7132,0.00226929,-0.00226525,-0.0016458,0.009,0.0094255,-0.00481982,-0.00352769,0.0225543,0.0233318
7133,0.00223656,-0.00258885,-0.00188091,0.009,0.00955196,-0.00388888,-0.00284383,0.0147313,0.0154991
7134,0.0022127,-0.00291246,-0.00211603,0.009,0.0096933,-0.00292538,-0.00213817,0.00887114,0.00958263
7135,0.00219654,-0.00323607,-0.00235114,0.009,0.00984886,-0.00203609,-0.0014879,0.00474933,0.00537733
7136,0.00231168,-0.00141068,-0.00194164,0.009,0.0093145,-0.00405535,-0.00559704,0.0323174,0.0330483
7137,0.00226928,-0.0016458,-0.00226525,0.009,0.0094255,-0.00351216,-0.00483275,0.0225237,0.0233025
7138,0.0022366,-0.00188091,-0.00258885,0.009,0.00955196,-0.00283752,-0.00389346,0.0147097,0.0154785
7139,0.00221279,-0.00211603,-0.00291246,0.009,0.0096933,-0.00213782,-0.00292499,0.00885683,0.00956919
7140,0.00219668,-0.00235114,-0.00323607,0.009,0.00984886,-0.00149086,-0.00203328,0.00474054,0.00536932
7141,0.00231238,-0.000741641,-0.00228254,0.009,0.0093145,-0.00215569,-0.00657968,0.0323429,0.0330757
7142,0.00226999,-0.000865248,-0.00266296,0.009,0.0094255,-0.00187515,-0.00568211,0.0225467,0.0233272
7143,0.00223734,-0.000988854,-0.00304338,0.009,0.00955196,-0.00152217,-0.00457833,0.0147293,0.0154994
7144,0.00221354,-0.00111246,-0.0034238,0.009,0.0096933,-0.00115311,-0.00343985,0.00887283,0.00958589
7145,0.00219743,-0.00123607,-0.00380423,0.009,0.00984886,-0.000809546,-0.00239132,0.00475287,0.00538178
7146,0.00231385,0,-0.0024,0.009,0.0093145,-4.5119e-05,-0.00694176,0.0324368,0.0331713
7147,0.00227144,0,-0.0028,0.009,0.0094255,-5.51599e-05,-0.00599898,0.0226263,0.0234081
7148,0.00223874,0,-0.0032,0.009,0.00955196,-5.86795e-05,-0.00483711,0.0147929,0.0155638
7149,0.00221491,0,-0.0036,0.009,0.0096933,-5.64999e-05,-0.00363706,0.00892117,0.00963424
7150,0.00219877,0,-0.004,0.009,0.00984886,-5.00286e-05,-0.0025306,0.00478792,0.00541577
7151,0.00241884,-0.00228254,-0.000741641,0.01,0.010284,-0.00631559,-0.00210668,0.0312114,0.0319136
7152,0.00237751,-0.00266296,-0.000865248,0.01,0.0103846,-0.00555977,-0.00185447,0.0229935,0.0237287
