Block Name,p,Points_0,Points_1,Points_2,U_0,U_1,U_2
internalMesh,0.0135164,0.00037082,-0.00114127,-0.006,3.01643e-07,-9.28362e-07,0.075863
internalMesh,0.0135164,0.000494427,-0.00152169,-0.006,1.40716e-07,-4.33078e-07,0.0442631
internalMesh,0.0135164,0.000618034,-0.00190211,-0.006,0,0,0
internalMesh,0.0135166,0.000235114,-0.000323607,-0.006,5.56629e-07,-7.66134e-07,0.104029
internalMesh,0.0135165,0.000470228,-0.000647214,-0.006,7.36109e-07,-1.01317e-06,0.0951806
internalMesh,0.0135164,0.000705343,-0.000970821,-0.006,5.7376e-07,-7.89713e-07,0.075863
internalMesh,0.0135164,0.000940457,-0.00129443,-0.006,2.67657e-07,-3.68399e-07,0.0442631
internalMesh,0.0135164,0.00117557,-0.00161803,-0.006,0,0,0
internalMesh,0.0135166,0.000323607,-0.000235114,-0.006,7.66134e-07,-5.56629e-07,0.104029
internalMesh,0.0135165,0.000647214,-0.000470228,-0.006,1.01317e-06,-7.36109e-07,0.0951806
internalMesh,0.0135164,0.000970821,-0.000705343,-0.006,7.89713e-07,-5.7376e-07,0.075863
internalMesh,0.0135164,0.00129443,-0.000940457,-0.006,3.68399e-07,-2.67657e-07,0.0442631
internalMesh,0.0135164,0.00161803,-0.00117557,-0.006,0,0,0
internalMesh,0.0135166,0.000380423,-0.000123607,-0.006,9.00644e-07,-2.92637e-07,0.104029
internalMesh,0.0135165,0.000760845,-0.000247214,-0.006,1.19105e-06,-3.86995e-07,0.0951806
internalMesh,0.0135164,0.00114127,-0.00037082,-0.006,9.28362e-07,-3.01643e-07,0.075863
internalMesh,0.0135164,0.00152169,-0.000494427,-0.006,4.33078e-07,-1.40716e-07,0.0442631
internalMesh,0.0135164,0.00190211,-0.000618034,-0.006,0,0,0
internalMesh,0.0124616,0.000123607,-0.000380423,-0.00533333,6.8977e-07,-2.12289e-06,0.104025
internalMesh,0.0124613,0.000247214,-0.000760845,-0.00533333,9.26412e-07,-2.8512e-06,0.0951791
internalMesh,0.0124611,0.00037082,-0.00114127,-0.00533333,7.37158e-07,-2.26874e-06,0.0758632
internalMesh,0.012461,0.000494427,-0.00152169,-0.00533333,3.49739e-07,-1.07639e-06,0.044264
internalMesh,0.0124609,0.000618034,-0.00190211,-0.00533333,0,0,0
internalMesh,0.0124616,0.000235114,-0.000323607,-0.00533333,1.31202e-06,-1.80584e-06,0.104025
internalMesh,0.0124613,0.000470228,-0.000647214,-0.00533333,1.76214e-06,-2.42538e-06,0.0951791
internalMesh,0.0124611,0.000705343,-0.000970821,-0.00533333,1.40216e-06,-1.9299e-06,0.0758632
internalMesh,0.012461,0.000940457,-0.00129443,-0.00533333,6.65244e-07,-9.1563e-07,0.044264
internalMesh,0.0124609,0.00117557,-0.00161803,-0.00533333,0,0,0
internalMesh,0.0124616,0.000323607,-0.000235114,-0.00533333,1.80584e-06,-1.31202e-06,0.104025
internalMesh,0.0124613,0.000647214,-0.000470228,-0.00533333,2.42538e-06,-1.76214e-06,0.0951791
internalMesh,0.0124611,0.000970821,-0.000705343,-0.00533333,1.9299e-06,-1.40216e-06,0.0758632
internalMesh,0.012461,0.00129443,-0.000940457,-0.00533333,9.1563e-07,-6.65244e-07,0.044264
internalMesh,0.0124609,0.00161803,-0.00117557,-0.00533333,0,0,0
internalMesh,0.0124616,0.000380423,-0.000123607,-0.00533333,2.12289e-06,-6.8977e-07,0.104025
internalMesh,0.0124613,0.000760845,-0.000247214,-0.00533333,2.8512e-06,-9.26412e-07,0.0951791
internalMesh,0.0124611,0.00114127,-0.00037082,-0.00533333,2.26874e-06,-7.37158e-07,0.0758632
internalMesh,0.012461,0.00152169,-0.000494427,-0.00533333,1.07639e-06,-3.49739e-07,0.044264
internalMesh,0.0124609,0.00190211,-0.000618034,-0.00533333,0,0,0
internalMesh,0.0114072,0.000123607,-0.000380423,-0.00466667,1.6642e-06,-5.12187e-06,0.104017
internalMesh,0.0114063,0.000247214,-0.000760845,-0.00466667,2.2741e-06,-6.99896e-06,0.0951752
internalMesh,0.0114058,0.00037082,-0.00114127,-0.00466667,1.85087e-06,-5.69639e-06,0.0758636
internalMesh,0.0114055,0.000494427,-0.00152169,-0.00466667,8.95915e-07,-2.75735e-06,0.0442664
internalMesh,0.0114054,0.000618034,-0.00190211,-0.00466667,0,0,0
internalMesh,0.0114072,0.000235114,-0.000323607,-0.00466667,3.16549e-06,-4.35693e-06,0.104017
internalMesh,0.0114063,0.000470228,-0.000647214,-0.00466667,4.3256e-06,-5.95367e-06,0.0951752
internalMesh,0.0114058,0.000705343,-0.000970821,-0.00466667,3.52056e-06,-4.84564e-06,0.0758636
internalMesh,0.0114055,0.000940457,-0.00129443,-0.00466667,1.70413e-06,-2.34554e-06,0.0442664
internalMesh,0.0114054,0.00117557,-0.00161803,-0.00466667,0,0,0
internalMesh,0.0114072,0.000323607,-0.000235114,-0.00466667,4.35693e-06,-3.16549e-06,0.104017
internalMesh,0.0114063,0.000647214,-0.000470228,-0.00466667,5.95367e-06,-4.3256e-06,0.0951752
internalMesh,0.0114058,0.000970821,-0.000705343,-0.00466667,4.84564e-06,-3.52056e-06,0.0758636
internalMesh,0.0114055,0.00129443,-0.000940457,-0.00466667,2.34554e-06,-1.70413e-06,0.0442664
internalMesh,0.0114054,0.00161803,-0.00117557,-0.00466667,0,0,0
internalMesh,0.0114072,0.000380423,-0.000123607,-0.00466667,5.12187e-06,-1.6642e-06,0.104017
internalMesh,0.0114063,0.000760845,-0.000247214,-0.00466667,6.99896e-06,-2.2741e-06,0.0951752
internalMesh,0.0114058,0.00114127,-0.00037082,-0.00466667,5.69639e-06,-1.85087e-06,0.0758636
internalMesh,0.0114055,0.00152169,-0.000494427,-0.00466667,2.75735e-06,-8.95915e-07,0.0442664
internalMesh,0.0114054,0.00190211,-0.000618034,-0.00466667,0,0,0
internalMesh,0.0103538,0.000123607,-0.000380423,-0.004,3.83142e-06,-1.17919e-05,0.103997
internalMesh,0.0103518,0.000247214,-0.000760845,-0.004,5.38791e-06,-1.65823e-05,0.0951649
internalMesh,0.0103505,0.00037082,-0.00114127,-0.004,4.55202e-06,-1.40097e-05,0.0758641
internalMesh,0.0103499,0.000494427,-0.00152169,-0.004,2.27397e-06,-6.99857e-06,0.0442721
internalMesh,0.0103497,0.000618034,-0.00190211,-0.004,0,0,0
internalMesh,0.0103538,0.000235114,-0.000323607,-0.004,7.2878e-06,-1.00308e-05,0.103997
internalMesh,0.0103518,0.000470228,-0.000647214,-0.004,1.02484e-05,-1.41058e-05,0.0951649
internalMesh,0.0103505,0.000705343,-0.000970821,-0.004,8.65846e-06,-1.19174e-05,0.0758641
internalMesh,0.0103499,0.000940457,-0.00129443,-0.004,4.32536e-06,-5.95334e-06,0.0442721
internalMesh,0.0103497,0.00117557,-0.00161803,-0.004,0,0,0
internalMesh,0.0103538,0.000323607,-0.000235114,-0.004,1.00308e-05,-7.2878e-06,0.103997
internalMesh,0.0103518,0.000647214,-0.000470228,-0.004,1.41058e-05,-1.02484e-05,0.0951649
internalMesh,0.0103505,0.000970821,-0.000705343,-0.004,1.19174e-05,-8.65846e-06,0.0758641
internalMesh,0.0103499,0.00129443,-0.000940457,-0.004,5.95334e-06,-4.32536e-06,0.0442721
internalMesh,0.0103497,0.00161803,-0.00117557,-0.004,0,0,0
internalMesh,0.0103538,0.000380423,-0.000123607,-0.004,1.17919e-05,-3.83142e-06,0.103997
internalMesh,0.0103518,0.000760845,-0.000247214,-0.004,1.65823e-05,-5.38791e-06,0.0951649
internalMesh,0.0103505,0.00114127,-0.00037082,-0.004,1.40097e-05,-4.55202e-06,0.0758641
internalMesh,0.0103499,0.00152169,-0.000494427,-0.004,6.99857e-06,-2.27397e-06,0.0442721
internalMesh,0.0103497,0.00190211,-0.000618034,-0.004,0,0,0
internalMesh,0.00930337,0.000123607,-0.000380423,-0.00333333,9.08073e-06,-2.79476e-05,0.10395
internalMesh,0.00929886,0.000247214,-0.000760845,-0.00333333,1.31721e-05,-4.05398e-05,0.0951403
internalMesh,0.00929551,0.00037082,-0.00114127,-0.00333333,1.15658e-05,-3.5596e-05,0.0758644
internalMesh,0.00929378,0.000494427,-0.00152169,-0.00333333,5.95428e-06,-1.83254e-05,0.044286
internalMesh,0.00929337,0.000618034,-0.00190211,-0.00333333,0,0,0
internalMesh,0.00930337,0.000235114,-0.000323607,-0.00333333,1.72726e-05,-2.37737e-05,0.10395
internalMesh,0.00929886,0.000470228,-0.000647214,-0.00333333,2.50549e-05,-3.44852e-05,0.0951403
internalMesh,0.00929551,0.000705343,-0.000970821,-0.00333333,2.19996e-05,-3.02798e-05,0.0758644
internalMesh,0.00929378,0.000940457,-0.00129443,-0.00333333,1.13257e-05,-1.55885e-05,0.044286
internalMesh,0.00929337,0.00117557,-0.00161803,-0.00333333,0,0,0
internalMesh,0.00930337,0.000323607,-0.000235114,-0.00333333,2.37737e-05,-1.72726e-05,0.10395
internalMesh,0.00929886,0.000647214,-0.000470228,-0.00333333,3.44852e-05,-2.50549e-05,0.0951403
internalMesh,0.00929551,0.000970821,-0.000705343,-0.00333333,3.02798e-05,-2.19996e-05,0.0758644
internalMesh,0.00929378,0.00129443,-0.000940457,-0.00333333,1.55885e-05,-1.13257e-05,0.044286
internalMesh,0.00929337,0.00161803,-0.00117557,-0.00333333,0,0,0
internalMesh,0.00930337,0.000380423,-0.000123607,-0.00333333,2.79476e-05,-9.08073e-06,0.10395
internalMesh,0.00929886,0.000760845,-0.000247214,-0.00333333,4.05398e-05,-1.31721e-05,0.0951403
internalMesh,0.00929551,0.00114127,-0.00037082,-0.00333333,3.5596e-05,-1.15658e-05,0.0758644
internalMesh,0.00929378,0.00152169,-0.000494427,-0.00333333,1.83254e-05,-5.95428e-06,0.044286
internalMesh,0.00929337,0.00190211,-0.000618034,-0.00333333,0,0,0
internalMesh,0.00825876,0.000123607,-0.000380423,-0.00266667,2.00165e-05,-6.16043e-05,0.103835
internalMesh,0.00824957,0.000247214,-0.000760845,-0.00266667,3.05821e-05,-9.41221e-05,0.0950739
internalMesh,0.00824153,0.00037082,-0.00114127,-0.00266667,2.86914e-05,-8.83028e-05,0.0758623
internalMesh,0.0082368,0.000494427,-0.00152169,-0.00266667,1.56512e-05,-4.81693e-05,0.0443237
internalMesh,0.0082355,0.000618034,-0.00190211,-0.00266667,0,0,0
internalMesh,0.00825876,0.000235114,-0.000323607,-0.00266667,3.80736e-05,-5.24038e-05,0.103835
internalMesh,0.00824957,0.000470228,-0.000647214,-0.00266667,5.81707e-05,-8.00651e-05,0.0950739
internalMesh,0.00824153,0.000705343,-0.000970821,-0.00266667,5.45742e-05,-7.51149e-05,0.0758623
internalMesh,0.0082368,0.000940457,-0.00129443,-0.00266667,2.97703e-05,-4.09753e-05,0.0443237
internalMesh,0.0082355,0.00117557,-0.00161803,-0.00266667,0,0,0
internalMesh,0.00825876,0.000323607,-0.000235114,-0.00266667,5.24038e-05,-3.80736e-05,0.103835
internalMesh,0.00824957,0.000647214,-0.000470228,-0.00266667,8.00651e-05,-5.81707e-05,0.0950739
internalMesh,0.00824153,0.000970821,-0.000705343,-0.00266667,7.51149e-05,-5.45742e-05,0.0758623
internalMesh,0.0082368,0.00129443,-0.000940457,-0.00266667,4.09753e-05,-2.97703e-05,0.0443237
internalMesh,0.0082355,0.00161803,-0.00117557,-0.00266667,0,0,0
internalMesh,0.00825876,0.000380423,-0.000123607,-0.00266667,6.16043e-05,-2.00165e-05,0.103835
internalMesh,0.00824957,0.000760845,-0.000247214,-0.00266667,9.41221e-05,-3.05821e-05,0.0950739
internalMesh,0.00824153,0.00114127,-0.00037082,-0.00266667,8.83028e-05,-2.86914e-05,0.0758623
internalMesh,0.0082368,0.00152169,-0.000494427,-0.00266667,4.81693e-05,-1.56512e-05,0.0443237
internalMesh,0.0082355,0.00190211,-0.000618034,-0.00266667,0,0,0
internalMesh,0.00722998,0.000123607,-0.000380423,-0.002,4.60429e-05,-0.000141706,0.103587
internalMesh,0.00721056,0.000247214,-0.000760845,-0.002,7.4402e-05,-0.000228986,0.0949117
internalMesh,0.00719061,0.00037082,-0.00114127,-0.002,7.46559e-05,-0.000229767,0.0758381
internalMesh,0.00717689,0.000494427,-0.00152169,-0.002,4.21815e-05,-0.000129822,0.0444019
internalMesh,0.00717243,0.000618034,-0.00190211,-0.002,0,0,0
internalMesh,0.00722998,0.000235114,-0.000323607,-0.002,8.75788e-05,-0.000120542,0.103587
internalMesh,0.00721056,0.000470228,-0.000647214,-0.002,0.000141521,-0.000194787,0.0949117
internalMesh,0.00719061,0.000705343,-0.000970821,-0.002,0.000142004,-0.000195452,0.0758381
internalMesh,0.00717689,0.000940457,-0.00129443,-0.002,8.02342e-05,-0.000110433,0.0444019
internalMesh,0.00717243,0.00117557,-0.00161803,-0.002,0,0,0
internalMesh,0.00722998,0.000323607,-0.000235114,-0.002,0.000120542,-8.75788e-05,0.103587
internalMesh,0.00721056,0.000647214,-0.000470228,-0.002,0.000194787,-0.000141521,0.0949117
internalMesh,0.00719061,0.000970821,-0.000705343,-0.002,0.000195452,-0.000142004,0.0758381
internalMesh,0.00717689,0.00129443,-0.000940457,-0.002,0.000110433,-8.02342e-05,0.0444019
internalMesh,0.00717243,0.00161803,-0.00117557,-0.002,0,0,0
internalMesh,0.00722998,0.000380423,-0.000123607,-0.002,0.000141706,-4.60429e-05,0.103587
internalMesh,0.00721056,0.000760845,-0.000247214,-0.002,0.000228986,-7.4402e-05,0.0949117
internalMesh,0.00719061,0.00114127,-0.00037082,-0.002,0.000229767,-7.46559e-05,0.0758381
internalMesh,0.00717689,0.00152169,-0.000494427,-0.002,0.000129822,-4.21815e-05,0.0444019
internalMesh,0.00717243,0.00190211,-0.000618034,-0.002,0,0,0
internalMesh,0.00622914,0.000123607,-0.000380423,-0.00133333,9.19047e-05,-0.000282854,0.102971
internalMesh,0.00619626,0.000247214,-0.000760845,-0.00133333,0.000159548,-0.000491039,0.0944718
internalMesh,0.00615094,0.00037082,-0.00114127,-0.00133333,0.000175071,-0.000538814,0.0757622
internalMesh,0.0061139,0.000494427,-0.00152169,-0.00133333,0.000111359,-0.000342729,0.0446723
internalMesh,0.00610038,0.000618034,-0.00190211,-0.00133333,0,0,0
internalMesh,0.00622914,0.000235114,-0.000323607,-0.00133333,0.000174813,-0.00024061,0.102971
internalMesh,0.00619626,0.000470228,-0.000647214,-0.00133333,0.000303479,-0.000417703,0.0944718
internalMesh,0.00615094,0.000705343,-0.000970821,-0.00133333,0.000333006,-0.000458343,0.0757622
internalMesh,0.0061139,0.000940457,-0.00129443,-0.00133333,0.000211818,-0.000291543,0.0446723
internalMesh,0.00610038,0.00117557,-0.00161803,-0.00133333,0,0,0
internalMesh,0.00622914,0.000323607,-0.000235114,-0.00133333,0.00024061,-0.000174813,0.102971
internalMesh,0.00619626,0.000647214,-0.000470228,-0.00133333,0.000417703,-0.000303479,0.0944718
internalMesh,0.00615094,0.000970821,-0.000705343,-0.00133333,0.000458343,-0.000333006,0.0757622
internalMesh,0.0061139,0.00129443,-0.000940457,-0.00133333,0.000291543,-0.000211818,0.0446723
internalMesh,0.00610038,0.00161803,-0.00117557,-0.00133333,0,0,0
internalMesh,0.00622914,0.000380423,-0.000123607,-0.00133333,0.000282854,-9.19047e-05,0.102971
internalMesh,0.00619626,0.000760845,-0.000247214,-0.00133333,0.000491039,-0.000159548,0.0944718
internalMesh,0.00615094,0.00114127,-0.00037082,-0.00133333,0.000538814,-0.000175071,0.0757622
internalMesh,0.0061139,0.00152169,-0.000494427,-0.00133333,0.000342729,-0.000111359,0.0446723
internalMesh,0.00610038,0.00190211,-0.000618034,-0.00133333,0,0,0
internalMesh,0.00530668,0.000123607,-0.000380423,-0.000666667,0.00022994,-0.000707683,0.101806
internalMesh,0.00524357,0.000247214,-0.000760845,-0.000666667,0.000427545,-0.00131585,0.0934744
internalMesh,0.0051397,0.00037082,-0.00114127,-0.000666667,0.000548725,-0.0016888,0.0752904
internalMesh,0.0050258,0.000494427,-0.00152169,-0.000666667,0.000471759,-0.00145193,0.0448087
internalMesh,0.00497305,0.000618034,-0.00190211,-0.000666667,0,0,0
internalMesh,0.00530668,0.000235114,-0.000323607,-0.000666667,0.000437372,-0.000601992,0.101806
internalMesh,0.00524357,0.000470228,-0.000647214,-0.000666667,0.000813238,-0.00111933,0.0934744
internalMesh,0.0051397,0.000705343,-0.000970821,-0.000666667,0.00104374,-0.00143658,0.0752904
internalMesh,0.0050258,0.000940457,-0.00129443,-0.000666667,0.000897339,-0.00123508,0.0448087
internalMesh,0.00497305,0.00117557,-0.00161803,-0.000666667,0,0,0
internalMesh,0.00530668,0.000323607,-0.000235114,-0.000666667,0.000601992,-0.000437372,0.101806
internalMesh,0.00524357,0.000647214,-0.000470228,-0.000666667,0.00111933,-0.000813238,0.0934744
internalMesh,0.0051397,0.000970821,-0.000705343,-0.000666667,0.00143658,-0.00104374,0.0752904
internalMesh,0.0050258,0.00129443,-0.000940457,-0.000666667,0.00123508,-0.000897339,0.0448087
internalMesh,0.00497305,0.00161803,-0.00117557,-0.000666667,0,0,0
internalMesh,0.00530668,0.000380423,-0.000123607,-0.000666667,0.000707683,-0.00022994,0.101806
internalMesh,0.00524357,0.000760845,-0.000247214,-0.000666667,0.00131585,-0.000427545,0.0934744
internalMesh,0.0051397,0.00114127,-0.00037082,-0.000666667,0.0016888,-0.000548725,0.0752904
internalMesh,0.0050258,0.00152169,-0.000494427,-0.000666667,0.00145193,-0.000471759,0.0448087
internalMesh,0.00497305,0.00190211,-0.000618034,-0.000666667,0,0,0
internalMesh,0.00444594,0.000123607,-0.000380423,0,0.000602392,-0.00185397,0.0976192
internalMesh,0.00434967,0.000247214,-0.000760845,0,0.00115359,-0.00355039,0.0893271
internalMesh,0.00418912,0.00037082,-0.00114127,0,0.00164254,-0.00505522,0.0724593
internalMesh,0.00395775,0.000494427,-0.00152169,0,0.00180043,-0.00554117,0.0463161
internalMesh,0.00363914,0.000618034,-0.00190211,0,0,0,0
internalMesh,0.00444594,0.000235114,-0.000323607,0,0.00114582,-0.00157709,0.0976192
internalMesh,0.00434967,0.000470228,-0.000647214,0,0.00219426,-0.00302014,0.0893271
internalMesh,0.00418912,0.000705343,-0.000970821,0,0.0031243,-0.00430022,0.0724593
internalMesh,0.00395775,0.000940457,-0.00129443,0,0.00342463,-0.0047136,0.0463161
internalMesh,0.00363914,0.00117557,-0.00161803,0,0,0,0
internalMesh,0.00444594,0.000323607,-0.000235114,0,0.00157709,-0.00114582,0.0976192
internalMesh,0.00434967,0.000647214,-0.000470228,0,0.00302014,-0.00219426,0.0893271
internalMesh,0.00418912,0.000970821,-0.000705343,0,0.00430022,-0.0031243,0.0724593
internalMesh,0.00395775,0.00129443,-0.000940457,0,0.0047136,-0.00342463,0.0463161
internalMesh,0.00363914,0.00161803,-0.00117557,0,0,0,0
internalMesh,0.00444594,0.000380423,-0.000123607,0,0.00185397,-0.000602392,0.0976192
internalMesh,0.00434967,0.000760845,-0.000247214,0,0.00355039,-0.00115359,0.0893271
internalMesh,0.00418912,0.00114127,-0.00037082,0,0.00505522,-0.00164254,0.0724593
internalMesh,0.00395775,0.00152169,-0.000494427,0,0.00554117,-0.00180043,0.0463161
internalMesh,0.00363914,0.00190211,-0.000618034,0,0,0,0
internalMesh,0.00430289,0,0,0.001,0,0,0.087845
internalMesh,0.00424621,0.0004,-1.27222e-20,0.001,0.00320401,0,0.0854996
internalMesh,0.00414297,0.0008,-2.54443e-20,0.001,0.0059243,0,0.0774243
internalMesh,0.00400747,0.0012,-3.81665e-20,0.001,0.00823566,0,0.0627398
internalMesh,0.00379546,0.0016,-5.08886e-20,0.001,0.00924438,0,0.0431341
internalMesh,0.003539,0.002,-6.36108e-20,0.001,0.00723387,0,0.0231221
internalMesh,0.00424621,0.000380423,0.000123607,0.001,0.0030472,0.000990094,0.0854996
internalMesh,0.00414297,0.000760845,0.000247214,0.001,0.00563434,0.00183071,0.0774243
internalMesh,0.00400747,0.00114127,0.00037082,0.001,0.00783258,0.00254496,0.0627398
internalMesh,0.00379546,0.00152169,0.000494427,0.001,0.00879193,0.00285667,0.0431341
internalMesh,0.003539,0.00190211,0.000618034,0.001,0.00687982,0.00223539,0.0231221
internalMesh,0.00424621,0.000323607,0.000235114,0.001,0.0025921,0.00188327,0.0854996
internalMesh,0.00414297,0.000647214,0.000470228,0.001,0.00479286,0.00348222,0.0774243
internalMesh,0.00400747,0.000970821,0.000705343,0.001,0.00666279,0.0048408,0.0627398
internalMesh,0.00379546,0.00129443,0.000940457,0.001,0.00747886,0.00543371,0.043134
internalMesh,0.003539,0.00161803,0.00117557,0.001,0.00585232,0.00425196,0.0231221
internalMesh,0.00424621,0.000235114,0.000323607,0.001,0.00188327,0.0025921,0.0854996
internalMesh,0.00414297,0.000470228,0.000647214,0.001,0.00348222,0.00479286,0.0774243
internalMesh,0.00400747,0.000705343,0.000970821,0.001,0.0048408,0.00666279,0.0627398
internalMesh,0.00379546,0.000940457,0.00129443,0.001,0.00543371,0.00747886,0.043134
internalMesh,0.003539,0.00117557,0.00161803,0.001,0.00425196,0.00585232,0.0231221
internalMesh,0.00424621,0.000123607,0.000380423,0.001,0.000990094,0.0030472,0.0854996
internalMesh,0.00414297,0.000247214,0.000760845,0.001,0.00183071,0.00563434,0.0774243
internalMesh,0.00400747,0.00037082,0.00114127,0.001,0.00254496,0.00783258,0.0627398
internalMesh,0.00379546,0.000494427,0.00152169,0.001,0.00285667,0.00879193,0.0431341
internalMesh,0.003539,0.000618034,0.00190211,0.001,0.00223539,0.00687982,0.0231221
internalMesh,0.00424621,0,0.0004,0.001,0,0.00320401,0.0854996
internalMesh,0.00414297,0,0.0008,0.001,0,0.0059243,0.0774243
internalMesh,0.00400747,0,0.0012,0.001,0,0.00823566,0.0627398
internalMesh,0.00379546,0,0.0016,0.001,0,0.00924438,0.0431341
internalMesh,0.003539,0,0.002,0.001,0,0.00723387,0.0231221
internalMesh,0.00451853,0,0,0.002,0,0,0.0710941
internalMesh,0.00445981,0.0004,-1.27222e-20,0.002,0.00353338,0,0.0689449
internalMesh,0.00437261,0.0008,-2.54443e-20,0.002,0.0062861,0,0.0619925
internalMesh,0.00428875,0.0012,-3.81665e-20,0.002,0.00829662,0,0.0503688
internalMesh,0.0041661,0.0016,-5.08886e-20,0.002,0.00902068,0,0.0361249
internalMesh,0.00403451,0.002,-6.36108e-20,0.002,0.00798165,0,0.0225024
internalMesh,0.00445981,0.000380423,0.000123607,0.002,0.00336045,0.00109188,0.0689449
internalMesh,0.00437261,0.000760845,0.000247214,0.002,0.00597844,0.00194251,0.0619925
internalMesh,0.00428875,0.00114127,0.00037082,0.002,0.00789056,0.0025638,0.0503688
internalMesh,0.0041661,0.00152169,0.000494427,0.002,0.00857918,0.00278754,0.0361249
internalMesh,0.00403451,0.00190211,0.000618034,0.002,0.007591,0.00246646,0.0225024
internalMesh,0.00445981,0.000323607,0.000235114,0.002,0.00285857,0.00207687,0.0689449
internalMesh,0.00437261,0.000647214,0.000470228,0.002,0.00508557,0.00369488,0.0619925
internalMesh,0.00428875,0.000970821,0.000705343,0.002,0.00671211,0.00487663,0.0503688
internalMesh,0.0041661,0.00129443,0.000940457,0.002,0.00729789,0.00530222,0.0361249
internalMesh,0.00403451,0.00161803,0.00117557,0.002,0.00645729,0.0046915,0.0225024
internalMesh,0.00445981,0.000235114,0.000323607,0.002,0.00207687,0.00285857,0.0689449
internalMesh,0.00437261,0.000470228,0.000647214,0.002,0.00369488,0.00508557,0.0619925
internalMesh,0.00428875,0.000705343,0.000970821,0.002,0.00487663,0.00671211,0.0503688
internalMesh,0.0041661,0.000940457,0.00129443,0.002,0.00530222,0.00729789,0.0361249
internalMesh,0.00403451,0.00117557,0.00161803,0.002,0.0046915,0.00645729,0.0225024
internalMesh,0.00445981,0.000123607,0.000380423,0.002,0.00109188,0.00336045,0.0689449
internalMesh,0.00437261,0.000247214,0.000760845,0.002,0.00194251,0.00597844,0.0619925
internalMesh,0.00428875,0.00037082,0.00114127,0.002,0.0025638,0.00789056,0.0503688
internalMesh,0.0041661,0.000494427,0.00152169,0.002,0.00278754,0.00857918,0.0361249
internalMesh,0.00403451,0.000618034,0.00190211,0.002,0.00246646,0.007591,0.0225024
internalMesh,0.00445981,0,0.0004,0.002,0,0.00353338,0.0689449
internalMesh,0.00437261,0,0.0008,0.002,0,0.0062861,0.0619925
internalMesh,0.00428875,0,0.0012,0.002,0,0.00829662,0.0503688
internalMesh,0.0041661,0,0.0016,0.002,0,0.00902068,0.0361249
internalMesh,0.00403451,0,0.002,0.002,0,0.00798165,0.0225024
internalMesh,0.00450087,0,0,0.003,0,0,0.0552031
internalMesh,0.00444982,0.0004,-1.27222e-20,0.003,0.00323975,0,0.053566
internalMesh,0.00437886,0.0008,-2.54443e-20,0.003,0.00568995,0,0.0484934
internalMesh,0.00431451,0.0012,-3.81665e-20,0.003,0.00739073,0,0.0404771
internalMesh,0.00421896,0.0016,-5.08886e-20,0.003,0.00806596,0,0.0310756
internalMesh,0.0041224,0.002,-6.36108e-20,0.003,0.00755793,0,0.0220436
internalMesh,0.00444982,0.000380423,0.000123607,0.003,0.00308118,0.00100114,0.053566
internalMesh,0.00437886,0.000760845,0.000247214,0.003,0.00541147,0.00175829,0.0484934
internalMesh,0.00431451,0.00114127,0.00037082,0.003,0.00702901,0.00228386,0.0404771
internalMesh,0.00421896,0.00152169,0.000494427,0.003,0.00767118,0.00249252,0.0310756
internalMesh,0.0041224,0.00190211,0.000618034,0.003,0.00718802,0.00233553,0.0220436
internalMesh,0.00444982,0.000323607,0.000235114,0.003,0.00262101,0.00190427,0.053566
internalMesh,0.00437886,0.000647214,0.000470228,0.003,0.00460327,0.00334447,0.0484934
internalMesh,0.00431451,0.000970821,0.000705343,0.003,0.00597923,0.00434416,0.0404771
internalMesh,0.00421896,0.00129443,0.000940457,0.003,0.0065255,0.00474105,0.0310756
internalMesh,0.0041224,0.00161803,0.00117557,0.003,0.00611449,0.00444244,0.0220436
internalMesh,0.00444982,0.000235114,0.000323607,0.003,0.00190427,0.00262101,0.053566
internalMesh,0.00437886,0.000470228,0.000647214,0.003,0.00334447,0.00460327,0.0484934
internalMesh,0.00431451,0.000705343,0.000970821,0.003,0.00434416,0.00597923,0.0404771
internalMesh,0.00421896,0.000940457,0.00129443,0.003,0.00474105,0.0065255,0.0310756
internalMesh,0.0041224,0.00117557,0.00161803,0.003,0.00444244,0.00611449,0.0220436
internalMesh,0.00444982,0.000123607,0.000380423,0.003,0.00100114,0.00308118,0.053566
internalMesh,0.00437886,0.000247214,0.000760845,0.003,0.00175829,0.00541147,0.0484934
internalMesh,0.00431451,0.00037082,0.00114127,0.003,0.00228386,0.00702901,0.0404771
internalMesh,0.00421896,0.000494427,0.00152169,0.003,0.00249252,0.00767118,0.0310756
internalMesh,0.0041224,0.000618034,0.00190211,0.003,0.00233553,0.00718802,0.0220436
internalMesh,0.00444982,0,0.0004,0.003,0,0.00323975,0.053566
internalMesh,0.00437886,0,0.0008,0.003,0,0.00568995,0.0484934
internalMesh,0.00431451,0,0.0012,0.003,0,0.00739073,0.0404771
internalMesh,0.00421896,0,0.0016,0.003,0,0.00806596,0.0310756
internalMesh,0.0041224,0,0.002,0.003,0,0.00755793,0.0220436
internalMesh,0.00446293,0,0,0.004,0,0,0.0412164
internalMesh,0.00441733,0.0004,-1.27222e-20,0.004,0.00266829,0,0.040127
internalMesh,0.00435727,0.0008,-2.54443e-20,0.004,0.00464654,0,0.0368305
internalMesh,0.00430997,0.0012,-3.81665e-20,0.004,0.00600954,0,0.031738
internalMesh,0.0042405,0.0016,-5.08886e-20,0.004,0.00664623,0,0.0257902
