Block Name,p,Points_0,Points_1,Points_2,U_0,U_1,U_2
internalMesh,0.0986756,0.00141068,-0.00194164,-0.09685,-5.2922e-06,7.28409e-06,0.0134061
internalMesh,0.0986759,0.00211603,-0.00291246,-0.09685,-4.79188e-06,6.59546e-06,0.0109505
internalMesh,0.098676,0.00282137,-0.00388328,-0.09685,-2.29473e-06,3.15842e-06,0.00657981
internalMesh,0.098676,0.00352671,-0.0048541,-0.09685,0,0,0
internalMesh,0.0986751,0.00097082,-0.000705342,-0.09685,-4.64129e-06,3.37209e-06,0.0144494
internalMesh,0.0986756,0.00194164,-0.00141068,-0.09685,-7.28409e-06,5.2922e-06,0.0134061
internalMesh,0.0986759,0.00291246,-0.00211603,-0.09685,-6.59546e-06,4.79188e-06,0.0109505
internalMesh,0.098676,0.00388328,-0.00282137,-0.09685,-3.15842e-06,2.29473e-06,0.00657981
internalMesh,0.098676,0.0048541,-0.00352671,-0.09685,0,0,0
internalMesh,0.0986751,0.00114127,-0.00037082,-0.09685,-5.45616e-06,1.77281e-06,0.0144494
internalMesh,0.0986756,0.00228254,-0.000741641,-0.09685,-8.56296e-06,2.78228e-06,0.0134061
internalMesh,0.0986759,0.0034238,-0.00111246,-0.09685,-7.75343e-06,2.51924e-06,0.0109505
internalMesh,0.098676,0.00456507,-0.00148328,-0.09685,-3.71295e-06,1.20641e-06,0.00657981
internalMesh,0.098676,0.00570634,-0.0018541,-0.09685,0,0,0
internalMesh,0.0986017,0.00037082,-0.00114127,-0.09585,-1.3133e-06,4.04191e-06,0.0144562
internalMesh,0.0986021,0.000741641,-0.00228254,-0.09585,-2.03694e-06,6.26904e-06,0.0134102
internalMesh,0.0986023,0.00111246,-0.0034238,-0.09585,-1.81559e-06,5.58781e-06,0.0109504
internalMesh,0.0986023,0.00148328,-0.00456507,-0.09585,-8.56688e-07,2.63661e-06,0.00657757
internalMesh,0.0986023,0.0018541,-0.00570634,-0.09585,0,0,0
internalMesh,0.0986017,0.000705342,-0.00097082,-0.09585,-2.49804e-06,3.43826e-06,0.0144562
internalMesh,0.0986021,0.00141068,-0.00194164,-0.09585,-3.87448e-06,5.33277e-06,0.0134102
internalMesh,0.0986023,0.00211603,-0.00291246,-0.09585,-3.45346e-06,4.75328e-06,0.0109504
internalMesh,0.0986023,0.00282137,-0.00388328,-0.09585,-1.62952e-06,2.24284e-06,0.00657757
internalMesh,0.0986023,0.00352671,-0.0048541,-0.09585,0,0,0
internalMesh,0.0986017,0.00097082,-0.000705342,-0.09585,-3.43826e-06,2.49804e-06,0.0144562
internalMesh,0.0986021,0.00194164,-0.00141068,-0.09585,-5.33277e-06,3.87448e-06,0.0134102
internalMesh,0.0986023,0.00291246,-0.00211603,-0.09585,-4.75328e-06,3.45346e-06,0.0109504
internalMesh,0.0986023,0.00388328,-0.00282137,-0.09585,-2.24284e-06,1.62952e-06,0.00657757
internalMesh,0.0986023,0.0048541,-0.00352671,-0.09585,0,0,0
internalMesh,0.0986017,0.00114127,-0.00037082,-0.09585,-4.04191e-06,1.3133e-06,0.0144562
internalMesh,0.0986021,0.00228254,-0.000741641,-0.09585,-6.26904e-06,2.03694e-06,0.0134102
internalMesh,0.0986023,0.0034238,-0.00111246,-0.09585,-5.58781e-06,1.81559e-06,0.0109504
internalMesh,0.0986023,0.00456507,-0.00148328,-0.09585,-2.63661e-06,8.56688e-07,0.00657757
internalMesh,0.0986023,0.00570634,-0.0018541,-0.09585,0,0,0
internalMesh,0.0985283,0.00037082,-0.00114127,-0.09485,-9.71378e-07,2.9896e-06,0.0144613
internalMesh,0.0985285,0.000741641,-0.00228254,-0.09485,-1.49232e-06,4.59289e-06,0.0134131
internalMesh,0.0985287,0.00111246,-0.0034238,-0.09485,-1.31308e-06,4.04124e-06,0.0109504
internalMesh,0.0985288,0.00148328,-0.00456507,-0.09485,-6.11953e-07,1.8834e-06,0.00657595
internalMesh,0.0985287,0.0018541,-0.00570634,-0.09485,0,0,0
internalMesh,0.0985283,0.000705342,-0.00097082,-0.09485,-1.84767e-06,2.5431e-06,0.0144613
internalMesh,0.0985285,0.00141068,-0.00194164,-0.09485,-2.83856e-06,3.90694e-06,0.0134131
internalMesh,0.0985287,0.00211603,-0.00291246,-0.09485,-2.49763e-06,3.43768e-06,0.0109504
internalMesh,0.0985288,0.00282137,-0.00388328,-0.09485,-1.164e-06,1.60211e-06,0.00657595
internalMesh,0.0985287,0.00352671,-0.0048541,-0.09485,0,0,0
internalMesh,0.0985283,0.00097082,-0.000705342,-0.09485,-2.5431e-06,1.84767e-06,0.0144613
internalMesh,0.0985285,0.00194164,-0.00141068,-0.09485,-3.90694e-06,2.83856e-06,0.0134131
internalMesh,0.0985287,0.00291246,-0.00211603,-0.09485,-3.43768e-06,2.49763e-06,0.0109504
internalMesh,0.0985288,0.00388328,-0.00282137,-0.09485,-1.60211e-06,1.164e-06,0.00657595
internalMesh,0.0985287,0.0048541,-0.00352671,-0.09485,0,0,0
internalMesh,0.0985283,0.00114127,-0.00037082,-0.09485,-2.9896e-06,9.71379e-07,0.0144613
internalMesh,0.0985285,0.00228254,-0.000741641,-0.09485,-4.59289e-06,1.49232e-06,0.0134131
internalMesh,0.0985287,0.0034238,-0.00111246,-0.09485,-4.04124e-06,1.31308e-06,0.0109504
internalMesh,0.0985288,0.00456507,-0.00148328,-0.09485,-1.8834e-06,6.11953e-07,0.00657595
internalMesh,0.0985287,0.00570634,-0.0018541,-0.09485,0,0,0
internalMesh,0.0984548,0.00037082,-0.00114127,-0.09385,-7.17736e-07,2.20897e-06,0.0144649
internalMesh,0.0984551,0.000741641,-0.00228254,-0.09385,-1.0942e-06,3.3676e-06,0.0134152
internalMesh,0.0984552,0.00111246,-0.0034238,-0.09385,-9.52655e-07,2.93197e-06,0.0109503
internalMesh,0.0984552,0.00148328,-0.00456507,-0.09385,-4.39431e-07,1.35243e-06,0.00657478
internalMesh,0.0984552,0.0018541,-0.00570634,-0.09385,0,0,0
internalMesh,0.0984548,0.000705342,-0.00097082,-0.09385,-1.36522e-06,1.87906e-06,0.0144649
internalMesh,0.0984551,0.00141068,-0.00194164,-0.09385,-2.08129e-06,2.86465e-06,0.0134152
internalMesh,0.0984552,0.00211603,-0.00291246,-0.09385,-1.81206e-06,2.49408e-06,0.0109503
internalMesh,0.0984552,0.00282137,-0.00388328,-0.09385,-8.35847e-07,1.15044e-06,0.00657478
internalMesh,0.0984552,0.00352671,-0.0048541,-0.09385,0,0,0
internalMesh,0.0984548,0.00097082,-0.000705342,-0.09385,-1.87906e-06,1.36522e-06,0.0144649
internalMesh,0.0984551,0.00194164,-0.00141068,-0.09385,-2.86465e-06,2.08129e-06,0.0134152
internalMesh,0.0984552,0.00291246,-0.00211603,-0.09385,-2.49408e-06,1.81206e-06,0.0109503
internalMesh,0.0984552,0.00388328,-0.00282137,-0.09385,-1.15044e-06,8.35847e-07,0.00657478
internalMesh,0.0984552,0.0048541,-0.00352671,-0.09385,0,0,0
internalMesh,0.0984548,0.00114127,-0.00037082,-0.09385,-2.20897e-06,7.17736e-07,0.0144649
internalMesh,0.0984551,0.00228254,-0.000741641,-0.09385,-3.3676e-06,1.0942e-06,0.0134152
internalMesh,0.0984552,0.0034238,-0.00111246,-0.09385,-2.93197e-06,9.52655e-07,0.0109503
internalMesh,0.0984552,0.00456507,-0.00148328,-0.09385,-1.35243e-06,4.3943e-07,0.00657478
internalMesh,0.0984552,0.00570634,-0.0018541,-0.09385,0,0,0
internalMesh,0.0983814,0.00037082,-0.00114127,-0.09285,-5.30164e-07,1.63168e-06,0.0144677
internalMesh,0.0983816,0.000741641,-0.00228254,-0.09285,-8.03236e-07,2.47211e-06,0.0134168
internalMesh,0.0983817,0.00111246,-0.0034238,-0.09285,-6.93322e-07,2.13383e-06,0.0109503
internalMesh,0.0983817,0.00148328,-0.00456507,-0.09285,-3.17095e-07,9.75916e-07,0.00657392
internalMesh,0.0983817,0.0018541,-0.00570634,-0.09285,0,0,0
internalMesh,0.0983814,0.000705342,-0.00097082,-0.09285,-1.00843e-06,1.38799e-06,0.0144677
internalMesh,0.0983816,0.00141068,-0.00194164,-0.09285,-1.52785e-06,2.1029e-06,0.0134168
internalMesh,0.0983817,0.00211603,-0.00291246,-0.09285,-1.31878e-06,1.81514e-06,0.0109503
internalMesh,0.0983817,0.00282137,-0.00388328,-0.09285,-6.0315e-07,8.30164e-07,0.00657392
internalMesh,0.0983817,0.00352671,-0.0048541,-0.09285,0,0,0
internalMesh,0.0983814,0.00097082,-0.000705342,-0.09285,-1.38799e-06,1.00843e-06,0.0144677
internalMesh,0.0983816,0.00194164,-0.00141068,-0.09285,-2.1029e-06,1.52785e-06,0.0134168
internalMesh,0.0983817,0.00291246,-0.00211603,-0.09285,-1.81514e-06,1.31878e-06,0.0109503
internalMesh,0.0983817,0.00388328,-0.00282137,-0.09285,-8.30164e-07,6.03149e-07,0.00657392
internalMesh,0.0983817,0.0048541,-0.00352671,-0.09285,0,0,0
internalMesh,0.0983814,0.00114127,-0.00037082,-0.09285,-1.63168e-06,5.30164e-07,0.0144677
internalMesh,0.0983816,0.00228254,-0.000741641,-0.09285,-2.47211e-06,8.03236e-07,0.0134168
internalMesh,0.0983817,0.0034238,-0.00111246,-0.09285,-2.13383e-06,6.93322e-07,0.0109503
internalMesh,0.0983817,0.00456507,-0.00148328,-0.09285,-9.75916e-07,3.17094e-07,0.00657392
internalMesh,0.0983817,0.00570634,-0.0018541,-0.09285,0,0,0
internalMesh,0.098308,0.00037082,-0.00114127,-0.09185,-3.91939e-07,1.20627e-06,0.0144697
internalMesh,0.0983081,0.000741641,-0.00228254,-0.09185,-5.9083e-07,1.81839e-06,0.0134179
internalMesh,0.0983081,0.00111246,-0.0034238,-0.09185,-5.06397e-07,1.55853e-06,0.0109502
internalMesh,0.0983081,0.00148328,-0.00456507,-0.09185,-2.2998e-07,7.07805e-07,0.0065733
internalMesh,0.0983081,0.0018541,-0.00570634,-0.09185,0,0,0
internalMesh,0.098308,0.000705342,-0.00097082,-0.09185,-7.45513e-07,1.02611e-06,0.0144697
internalMesh,0.0983081,0.00141068,-0.00194164,-0.09185,-1.12382e-06,1.54681e-06,0.0134179
internalMesh,0.0983081,0.00211603,-0.00291246,-0.09185,-9.63225e-07,1.32577e-06,0.0109502
internalMesh,0.0983081,0.00282137,-0.00388328,-0.09185,-4.37449e-07,6.02096e-07,0.0065733
internalMesh,0.0983081,0.00352671,-0.0048541,-0.09185,0,0,0
internalMesh,0.098308,0.00097082,-0.000705342,-0.09185,-1.02611e-06,7.45513e-07,0.0144697
internalMesh,0.0983081,0.00194164,-0.00141068,-0.09185,-1.54681e-06,1.12382e-06,0.0134179
internalMesh,0.0983081,0.00291246,-0.00211603,-0.09185,-1.32577e-06,9.63224e-07,0.0109502
internalMesh,0.0983081,0.00388328,-0.00282137,-0.09185,-6.02096e-07,4.37448e-07,0.0065733
internalMesh,0.0983081,0.0048541,-0.00352671,-0.09185,0,0,0
internalMesh,0.098308,0.00114127,-0.00037082,-0.09185,-1.20627e-06,3.91939e-07,0.0144697
internalMesh,0.0983081,0.00228254,-0.000741641,-0.09185,-1.81839e-06,5.9083e-07,0.0134179
internalMesh,0.0983081,0.0034238,-0.00111246,-0.09185,-1.55853e-06,5.06397e-07,0.0109502
internalMesh,0.0983081,0.00456507,-0.00148328,-0.09185,-7.07805e-07,2.2998e-07,0.0065733
internalMesh,0.0983081,0.00570634,-0.0018541,-0.09185,0,0,0
internalMesh,0.0982345,0.00037082,-0.00114127,-0.09085,-2.90556e-07,8.94241e-07,0.0144712
internalMesh,0.0982346,0.000741641,-0.00228254,-0.09085,-4.36187e-07,1.34245e-06,0.0134187
internalMesh,0.0982347,0.00111246,-0.0034238,-0.09085,-3.71689e-07,1.14394e-06,0.0109502
internalMesh,0.0982347,0.00148328,-0.00456507,-0.09085,-1.67825e-07,5.16511e-07,0.00657284
internalMesh,0.0982347,0.0018541,-0.00570634,-0.09085,0,0,0
internalMesh,0.0982345,0.000705342,-0.00097082,-0.09085,-5.52671e-07,7.60686e-07,0.0144712
internalMesh,0.0982346,0.00141068,-0.00194164,-0.09085,-8.29677e-07,1.14195e-06,0.0134187
internalMesh,0.0982347,0.00211603,-0.00291246,-0.09085,-7.06994e-07,9.73093e-07,0.0109502
internalMesh,0.0982347,0.00282137,-0.00388328,-0.09085,-3.19222e-07,4.39371e-07,0.00657284
internalMesh,0.0982347,0.00352671,-0.0048541,-0.09085,0,0,0
internalMesh,0.0982345,0.00097082,-0.000705342,-0.09085,-7.60687e-07,5.52671e-07,0.0144712
internalMesh,0.0982346,0.00194164,-0.00141068,-0.09085,-1.14195e-06,8.29677e-07,0.0134187
internalMesh,0.0982347,0.00291246,-0.00211603,-0.09085,-9.73093e-07,7.06993e-07,0.0109502
internalMesh,0.0982347,0.00388328,-0.00282137,-0.09085,-4.39371e-07,3.19221e-07,0.00657284
internalMesh,0.0982347,0.0048541,-0.00352671,-0.09085,0,0,0
internalMesh,0.0982345,0.00114127,-0.00037082,-0.09085,-8.94242e-07,2.90556e-07,0.0144712
internalMesh,0.0982346,0.00228254,-0.000741641,-0.09085,-1.34245e-06,4.36187e-07,0.0134187
internalMesh,0.0982347,0.0034238,-0.00111246,-0.09085,-1.14394e-06,3.71688e-07,0.0109502
internalMesh,0.0982347,0.00456507,-0.00148328,-0.09085,-5.16511e-07,1.67825e-07,0.00657284
internalMesh,0.0982347,0.00570634,-0.0018541,-0.09085,0,0,0
internalMesh,0.0981611,0.00037082,-0.00114127,-0.08985,-2.16741e-07,6.67062e-07,0.0144722
internalMesh,0.0981612,0.000741641,-0.00228254,-0.08985,-3.24233e-07,9.97887e-07,0.0134193
internalMesh,0.0981612,0.00111246,-0.0034238,-0.08985,-2.74945e-07,8.46191e-07,0.0109501
internalMesh,0.0981612,0.00148328,-0.00456507,-0.08985,-1.23546e-07,3.80235e-07,0.0065725
internalMesh,0.0981612,0.0018541,-0.00570634,-0.08985,0,0,0
internalMesh,0.0981611,0.000705342,-0.00097082,-0.08985,-4.12267e-07,5.67437e-07,0.0144722
internalMesh,0.0981612,0.00141068,-0.00194164,-0.08985,-6.16728e-07,8.48853e-07,0.0134193
internalMesh,0.0981612,0.00211603,-0.00291246,-0.08985,-5.22975e-07,7.19813e-07,0.0109501
internalMesh,0.0981612,0.00282137,-0.00388328,-0.08985,-2.34999e-07,3.23447e-07,0.0065725
internalMesh,0.0981612,0.00352671,-0.0048541,-0.08985,0,0,0
internalMesh,0.0981611,0.00097082,-0.000705342,-0.08985,-5.67437e-07,4.12267e-07,0.0144722
internalMesh,0.0981612,0.00194164,-0.00141068,-0.08985,-8.48853e-07,6.16728e-07,0.0134193
internalMesh,0.0981612,0.00291246,-0.00211603,-0.08985,-7.19813e-07,5.22975e-07,0.0109501
internalMesh,0.0981612,0.00388328,-0.00282137,-0.08985,-3.23448e-07,2.34998e-07,0.0065725
internalMesh,0.0981612,0.0048541,-0.00352671,-0.08985,0,0,0
internalMesh,0.0981611,0.00114127,-0.00037082,-0.08985,-6.67062e-07,2.16741e-07,0.0144722
internalMesh,0.0981612,0.00228254,-0.000741641,-0.08985,-9.97887e-07,3.24233e-07,0.0134193
internalMesh,0.0981612,0.0034238,-0.00111246,-0.08985,-8.46191e-07,2.74944e-07,0.0109501
internalMesh,0.0981612,0.00456507,-0.00148328,-0.08985,-3.80236e-07,1.23546e-07,0.0065725
internalMesh,0.0981612,0.00570634,-0.0018541,-0.08985,0,0,0
internalMesh,0.0980876,0.00037082,-0.00114127,-0.08885,-1.63697e-07,5.03808e-07,0.014473
internalMesh,0.0980877,0.000741641,-0.00228254,-0.08885,-2.4411e-07,7.5129e-07,0.0134197
internalMesh,0.0980877,0.00111246,-0.0034238,-0.08885,-2.06121e-07,6.34372e-07,0.0109501
internalMesh,0.0980877,0.00148328,-0.00456507,-0.08885,-9.22466e-08,2.83904e-07,0.00657225
internalMesh,0.0980877,0.0018541,-0.00570634,-0.08885,0,0,0
internalMesh,0.0980876,0.000705342,-0.00097082,-0.08885,-3.1137e-07,4.28565e-07,0.014473
internalMesh,0.0980877,0.00141068,-0.00194164,-0.08885,-4.64323e-07,6.39085e-07,0.0134197
internalMesh,0.0980877,0.00211603,-0.00291246,-0.08885,-3.92064e-07,5.39629e-07,0.0109501
internalMesh,0.0980877,0.00282137,-0.00388328,-0.08885,-1.75463e-07,2.41503e-07,0.00657225
internalMesh,0.0980877,0.00352671,-0.0048541,-0.08885,0,0,0
internalMesh,0.0980876,0.00097082,-0.000705342,-0.08885,-4.28565e-07,3.1137e-07,0.014473
internalMesh,0.0980877,0.00194164,-0.00141068,-0.08885,-6.39086e-07,4.64323e-07,0.0134197
internalMesh,0.0980877,0.00291246,-0.00211603,-0.08885,-5.3963e-07,3.92063e-07,0.0109501
internalMesh,0.0980877,0.00388328,-0.00282137,-0.08885,-2.41504e-07,1.75462e-07,0.00657225
internalMesh,0.0980877,0.0048541,-0.00352671,-0.08885,0,0,0
internalMesh,0.0980876,0.00114127,-0.00037082,-0.08885,-5.03808e-07,1.63697e-07,0.014473
internalMesh,0.0980877,0.00228254,-0.000741641,-0.08885,-7.5129e-07,2.44109e-07,0.0134197
internalMesh,0.0980877,0.0034238,-0.00111246,-0.08885,-6.34373e-07,2.0612e-07,0.0109501
internalMesh,0.0980877,0.00456507,-0.00148328,-0.08885,-2.83905e-07,9.22457e-08,0.00657225
internalMesh,0.0980877,0.00570634,-0.0018541,-0.08885,0,0,0
internalMesh,0.0980142,0.00037082,-0.00114127,-0.08785,-1.26535e-07,3.89436e-07,0.0144737
internalMesh,0.0980142,0.000741641,-0.00228254,-0.08785,-1.88107e-07,5.78931e-07,0.0134201
internalMesh,0.0980143,0.00111246,-0.0034238,-0.08785,-1.58204e-07,4.86901e-07,0.01095
internalMesh,0.0980143,0.00148328,-0.00456507,-0.08785,-7.05584e-08,2.17154e-07,0.00657206
internalMesh,0.0980143,0.0018541,-0.00570634,-0.08785,0,0,0
internalMesh,0.0980142,0.000705342,-0.00097082,-0.08785,-2.40685e-07,3.31274e-07,0.0144737
internalMesh,0.0980142,0.00141068,-0.00194164,-0.08785,-3.578e-07,4.92468e-07,0.0134201
internalMesh,0.0980143,0.00211603,-0.00291246,-0.08785,-3.00922e-07,4.14182e-07,0.01095
internalMesh,0.0980143,0.00282137,-0.00388328,-0.08785,-1.3421e-07,1.84722e-07,0.00657206
internalMesh,0.0980143,0.00352671,-0.0048541,-0.08785,0,0,0
internalMesh,0.0980142,0.00097082,-0.000705342,-0.08785,-3.31274e-07,2.40684e-07,0.0144737
internalMesh,0.0980142,0.00194164,-0.00141068,-0.08785,-4.92469e-07,3.57799e-07,0.0134201
internalMesh,0.0980143,0.00291246,-0.00211603,-0.08785,-4.14184e-07,3.00921e-07,0.01095
internalMesh,0.0980143,0.00388328,-0.00282137,-0.08785,-1.84723e-07,1.34208e-07,0.00657206
internalMesh,0.0980143,0.0048541,-0.00352671,-0.08785,0,0,0
internalMesh,0.0980142,0.00114127,-0.00037082,-0.08785,-3.89436e-07,1.26535e-07,0.0144737
internalMesh,0.0980142,0.00228254,-0.000741641,-0.08785,-5.78932e-07,1.88106e-07,0.0134201
internalMesh,0.0980143,0.0034238,-0.00111246,-0.08785,-4.86902e-07,1.58203e-07,0.01095
internalMesh,0.0980143,0.00456507,-0.00148328,-0.08785,-2.17155e-07,7.05574e-08,0.00657206
internalMesh,0.0980143,0.00570634,-0.0018541,-0.08785,0,0,0
internalMesh,0.0979407,0.00037082,-0.00114127,-0.08685,-1.01865e-07,3.13509e-07,0.0144742
internalMesh,0.0979408,0.000741641,-0.00228254,-0.08685,-1.50921e-07,4.64483e-07,0.0134203
internalMesh,0.0979408,0.00111246,-0.0034238,-0.08685,-1.26425e-07,3.89093e-07,0.01095
internalMesh,0.0979408,0.00148328,-0.00456507,-0.08685,-5.62169e-08,1.73015e-07,0.00657192
internalMesh,0.0979408,0.0018541,-0.00570634,-0.08685,0,0,0
internalMesh,0.0979407,0.000705342,-0.00097082,-0.08685,-1.93759e-07,2.66686e-07,0.0144742
internalMesh,0.0979408,0.00141068,-0.00194164,-0.08685,-2.87068e-07,3.95113e-07,0.0134203
internalMesh,0.0979408,0.00211603,-0.00291246,-0.08685,-2.40474e-07,3.30982e-07,0.01095
internalMesh,0.0979408,0.00282137,-0.00388328,-0.08685,-1.0693e-07,1.47175e-07,0.00657192
internalMesh,0.0979408,0.00352671,-0.0048541,-0.08685,0,0,0
internalMesh,0.0979407,0.00097082,-0.000705342,-0.08685,-2.66687e-07,1.93759e-07,0.0144742
internalMesh,0.0979408,0.00194164,-0.00141068,-0.08685,-3.95115e-07,2.87067e-07,0.0134203
internalMesh,0.0979408,0.00291246,-0.00211603,-0.08685,-3.30984e-07,2.40473e-07,0.01095
internalMesh,0.0979408,0.00388328,-0.00282137,-0.08685,-1.47177e-07,1.06929e-07,0.00657192
internalMesh,0.0979408,0.0048541,-0.00352671,-0.08685,0,0,0
internalMesh,0.0979407,0.00114127,-0.00037082,-0.08685,-3.13509e-07,1.01865e-07,0.0144742
internalMesh,0.0979408,0.00228254,-0.000741641,-0.08685,-4.64485e-07,1.5092e-07,0.0134203
internalMesh,0.0979408,0.0034238,-0.00111246,-0.08685,-3.89094e-07,1.26424e-07,0.01095
internalMesh,0.0979408,0.00456507,-0.00148328,-0.08685,-1.73016e-07,5.62157e-08,0.00657192
internalMesh,0.0979408,0.00570634,-0.0018541,-0.08685,0,0,0
internalMesh,0.0978673,0.00037082,-0.00114127,-0.08585,-8.75075e-08,2.6932e-07,0.0144746
internalMesh,0.0978673,0.000741641,-0.00228254,-0.08585,-1.29147e-07,3.97471e-07,0.0134205
internalMesh,0.0978674,0.00111246,-0.0034238,-0.08585,-1.07733e-07,3.31565e-07,0.01095
internalMesh,0.0978674,0.00148328,-0.00456507,-0.08585,-4.77841e-08,1.47061e-07,0.00657179
internalMesh,0.0978674,0.0018541,-0.00570634,-0.08585,0,0,0
internalMesh,0.0978673,0.000705342,-0.00097082,-0.08585,-1.66449e-07,2.29097e-07,0.0144746
internalMesh,0.0978673,0.00141068,-0.00194164,-0.08585,-2.45652e-07,3.38109e-07,0.0134205
internalMesh,0.0978674,0.00211603,-0.00291246,-0.08585,-2.04919e-07,2.82045e-07,0.01095
internalMesh,0.0978674,0.00282137,-0.00388328,-0.08585,-9.08899e-08,1.25097e-07,0.00657179
internalMesh,0.0978674,0.00352671,-0.0048541,-0.08585,0,0,0
internalMesh,0.0978673,0.00097082,-0.000705342,-0.08585,-2.29098e-07,1.66449e-07,0.0144746
internalMesh,0.0978673,0.00194164,-0.00141068,-0.08585,-3.38111e-07,2.45651e-07,0.0134205
internalMesh,0.0978674,0.00291246,-0.00211603,-0.08585,-2.82047e-07,2.04918e-07,0.01095
internalMesh,0.0978674,0.00388328,-0.00282137,-0.08585,-1.25099e-07,9.08884e-08,0.00657179
internalMesh,0.0978674,0.0048541,-0.00352671,-0.08585,0,0,0
internalMesh,0.0978673,0.00114127,-0.00037082,-0.08585,-2.69321e-07,8.75069e-08,0.0144746
internalMesh,0.0978673,0.00228254,-0.000741641,-0.08585,-3.97473e-07,1.29146e-07,0.0134205
internalMesh,0.0978674,0.0034238,-0.00111246,-0.08585,-3.31566e-07,1.07731e-07,0.01095
internalMesh,0.0978674,0.00456507,-0.00148328,-0.08585,-1.47062e-07,4.77826e-08,0.00657179
internalMesh,0.0978674,0.00570634,-0.0018541,-0.08585,0,0,0
internalMesh,0.0977938,0.00037082,-0.00114127,-0.08485,-8.23216e-08,2.53359e-07,0.0144749
internalMesh,0.0977938,0.000741641,-0.00228254,-0.08485,-1.20976e-07,3.72322e-07,0.0134207
internalMesh,0.0977938,0.00111246,-0.0034238,-0.08485,-1.00486e-07,3.09261e-07,0.01095
internalMesh,0.0977938,0.00148328,-0.00456507,-0.08485,-4.44827e-08,1.369e-07,0.00657168
internalMesh,0.0977938,0.0018541,-0.00570634,-0.08485,0,0,0
internalMesh,0.0977938,0.000705342,-0.00097082,-0.08485,-1.56585e-07,2.1552e-07,0.0144749
internalMesh,0.0977938,0.00141068,-0.00194164,-0.08485,-2.30109e-07,3.16716e-07,0.0134207
internalMesh,0.0977938,0.00211603,-0.00291246,-0.08485,-1.91135e-07,2.63072e-07,0.01095
internalMesh,0.0977938,0.00282137,-0.00388328,-0.08485,-8.46102e-08,1.16454e-07,0.00657168
internalMesh,0.0977938,0.00352671,-0.0048541,-0.08485,0,0,0
internalMesh,0.0977938,0.00097082,-0.000705342,-0.08485,-2.15521e-07,1.56584e-07,0.0144749
internalMesh,0.0977938,0.00194164,-0.00141068,-0.08485,-3.16717e-07,2.30108e-07,0.0134207
internalMesh,0.0977938,0.00291246,-0.00211603,-0.08485,-2.63074e-07,1.91133e-07,0.01095
internalMesh,0.0977938,0.00388328,-0.00282137,-0.08485,-1.16455e-07,8.46084e-08,0.00657168
internalMesh,0.0977938,0.0048541,-0.00352671,-0.08485,0,0,0
internalMesh,0.0977938,0.00114127,-0.00037082,-0.08485,-2.5336e-07,8.23209e-08,0.0144749
internalMesh,0.0977938,0.00228254,-0.000741641,-0.08485,-3.72323e-07,1.20974e-07,0.0134207
internalMesh,0.0977938,0.0034238,-0.00111246,-0.08485,-3.09262e-07,1.00484e-07,0.01095
internalMesh,0.0977938,0.00456507,-0.00148328,-0.08485,-1.36901e-07,4.44809e-08,0.00657168
internalMesh,0.0977938,0.00570634,-0.0018541,-0.08485,0,0,0
internalMesh,0.0977204,0.00037082,-0.00114127,-0.08385,-8.61333e-08,2.6509e-07,0.0144753
internalMesh,0.0977204,0.000741641,-0.00228254,-0.08385,-1.26051e-07,3.87942e-07,0.0134209
internalMesh,0.0977204,0.00111246,-0.0034238,-0.08385,-1.04297e-07,3.20989e-07,0.01095
internalMesh,0.0977204,0.00148328,-0.00456507,-0.08385,-4.6115e-08,1.41923e-07,0.00657158
internalMesh,0.0977204,0.0018541,-0.00570634,-0.08385,0,0,0
internalMesh,0.0977204,0.000705342,-0.00097082,-0.08385,-1.63836e-07,2.25499e-07,0.0144753
internalMesh,0.0977204,0.00141068,-0.00194164,-0.08385,-2.39763e-07,3.30003e-07,0.0134209
internalMesh,0.0977204,0.00211603,-0.00291246,-0.08385,-1.98384e-07,2.73049e-07,0.01095
internalMesh,0.0977204,0.00282137,-0.00388328,-0.08385,-8.77149e-08,1.20727e-07,0.00657158
internalMesh,0.0977204,0.00352671,-0.0048541,-0.08385,0,0,0
internalMesh,0.0977204,0.00097082,-0.000705342,-0.08385,-2.255e-07,1.63834e-07,0.0144753
internalMesh,0.0977204,0.00194164,-0.00141068,-0.08385,-3.30005e-07,2.39761e-07,0.0134209
internalMesh,0.0977204,0.00291246,-0.00211603,-0.08385,-2.73051e-07,1.98382e-07,0.01095
internalMesh,0.0977204,0.00388328,-0.00282137,-0.08385,-1.20729e-07,8.77129e-08,0.00657158
internalMesh,0.0977204,0.0048541,-0.00352671,-0.08385,0,0,0
internalMesh,0.0977204,0.00114127,-0.00037082,-0.08385,-2.65091e-07,8.61323e-08,0.0144753
internalMesh,0.0977204,0.00228254,-0.000741641,-0.08385,-3.87944e-07,1.26049e-07,0.0134209
internalMesh,0.0977204,0.0034238,-0.00111246,-0.08385,-3.20991e-07,1.04295e-07,0.01095
internalMesh,0.0977204,0.00456507,-0.00148328,-0.08385,-1.41925e-07,4.61129e-08,0.00657158
internalMesh,0.0977204,0.00570634,-0.0018541,-0.08385,0,0,0
internalMesh,0.0976469,0.00037082,-0.00114127,-0.08285,-9.97625e-08,3.07036e-07,0.0144757
internalMesh,0.0976469,0.000741641,-0.00228254,-0.08285,-1.45491e-07,4.47771e-07,0.0134211
